BikeAge,BikeAlcDrg,BikeInjury,BikeRace,BikeSex,SpeedLimit
56,"Yes-Alcohol, impairment suspected",B: Suspected Minor Injury,White,Male,30 - 35  MPH
47,No,B: Suspected Minor Injury,White,Male,Unknown
23,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
34,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
47,No,B: Suspected Minor Injury,Black,Female,40 - 45  MPH
30,No,B: Suspected Minor Injury,White,Male,50 - 55  MPH
12,No,B: Suspected Minor Injury,Black,Male,20 - 25  MPH
12,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
20,No,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
47,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
39,No,B: Suspected Minor Injury,White,Female,30 - 35  MPH
65,No,B: Suspected Minor Injury,White,Male,50 - 55  MPH
18,No,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
36,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
9,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
56,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
67,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
70,No,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
39,No,B: Suspected Minor Injury,Hispanic,Male,20 - 25  MPH
29,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
54,No,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
18,No,B: Suspected Minor Injury,White,Female,30 - 35  MPH
33,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
68,"Yes-Alcohol, impairment suspected",B: Suspected Minor Injury,Other,Male,40 - 45  MPH
13,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
26,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
59,No,B: Suspected Minor Injury,White,Male,Unknown
63,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
44,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
20,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
66,No,B: Suspected Minor Injury,White,Male,50 - 55  MPH
18,No,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
46,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
7,No,B: Suspected Minor Injury,Black,Female,Unknown
41,No,B: Suspected Minor Injury,Black,Male,20 - 25  MPH
60,Unknown,B: Suspected Minor Injury,White,Male,20 - 25  MPH
49,No,K: Killed,Hispanic,Male,50 - 55  MPH
54,"Yes-Alcohol, impairment suspected",B: Suspected Minor Injury,White,Male,30 - 35  MPH
12,No,C: Possible Injury,White,Male,30 - 35  MPH
54,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
44,"Yes-Alcohol, impairment suspected",A: Suspected Serious Injury,Black,Male,50 - 55  MPH
37,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
10,No,C: Possible Injury,Black,Female,40 - 45  MPH
67,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
18,Unknown,C: Possible Injury,Black,Male,30 - 35  MPH
60,No,B: Suspected Minor Injury,White,Female,40 - 45  MPH
17,No,C: Possible Injury,White,Male,40 - 45  MPH
58,No,C: Possible Injury,Black,Male,30 - 35  MPH
37,No,C: Possible Injury,White,Male,50 - 55  MPH
51,No,C: Possible Injury,Black,Male,30 - 35  MPH
26,No,C: Possible Injury,Black,Male,30 - 35  MPH
28,No,C: Possible Injury,White,Male,20 - 25  MPH
50,No,C: Possible Injury,White,Male,30 - 35  MPH
51,No,C: Possible Injury,White,Female,30 - 35  MPH
9,No,C: Possible Injury,Black,Female,20 - 25  MPH
25,No,C: Possible Injury,Black,Male,5 - 15 MPH
19,No,C: Possible Injury,White,Female,5 - 15 MPH
59,No,C: Possible Injury,White,Male,20 - 25  MPH
16,No,C: Possible Injury,Black,Male,20 - 25  MPH
33,No,C: Possible Injury,White,Male,40 - 45  MPH
33,No,O: No Injury,Black,Male,5 - 15 MPH
30,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
34,No,C: Possible Injury,White,Male,20 - 25  MPH
34,"Yes-Alcohol and Drugs, impairment suspected",C: Possible Injury,Black,Male,30 - 35  MPH
32,No,A: Suspected Serious Injury,White,Male,30 - 35  MPH
50,"Yes-Alcohol, impairment suspected",C: Possible Injury,Black,Male,30 - 35  MPH
38,No,C: Possible Injury,Black,Male,20 - 25  MPH
7,No,C: Possible Injury,Hispanic,Female,Unknown
50,No,C: Possible Injury,White,Male,40 - 45  MPH
63,Unknown,O: No Injury,White,Male,40 - 45  MPH
29,No,C: Possible Injury,Black,Male,30 - 35  MPH
999,No,Unknown Injury,White,Female,30 - 35  MPH
42,No,C: Possible Injury,White,Male,40 - 45  MPH
28,"Yes-Alcohol, impairment detected",C: Possible Injury,White,Male,5 - 15 MPH
41,"Yes-Alcohol, impairment suspected",C: Possible Injury,White,Male,20 - 25  MPH
54,No,C: Possible Injury,White,Male,30 - 35  MPH
42,No,A: Suspected Serious Injury,Black,Male,30 - 35  MPH
52,No,O: No Injury,White,Male,30 - 35  MPH
20,No,C: Possible Injury,White,Male,30 - 35  MPH
21,No,C: Possible Injury,Black,Male,30 - 35  MPH
35,No,C: Possible Injury,White,Male,20 - 25  MPH
25,No,O: No Injury,White,Male,30 - 35  MPH
60,No,C: Possible Injury,Black,Male,5 - 15 MPH
56,No,C: Possible Injury,White,Male,30 - 35  MPH
19,No,C: Possible Injury,Black,Female,30 - 35  MPH
20,No,C: Possible Injury,Other,Male,50 - 55  MPH
23,"Yes-Alcohol, impairment suspected",C: Possible Injury,White,Female,20 - 25  MPH
51,No,C: Possible Injury,White,Male,40 - 45  MPH
9,No,C: Possible Injury,Black,Male,40 - 45  MPH
70,No,C: Possible Injury,Black,Male,20 - 25  MPH
53,No,C: Possible Injury,White,Male,50 - 55  MPH
15,No,C: Possible Injury,White,Male,40 - 45  MPH
46,No,A: Suspected Serious Injury,White,Male,20 - 25  MPH
49,"Yes-Alcohol, impairment suspected",C: Possible Injury,Native American,Male,20 - 25  MPH
36,No,C: Possible Injury,Black,Male,30 - 35  MPH
14,No,C: Possible Injury,Black,Male,30 - 35  MPH
18,No,C: Possible Injury,White,Female,Unknown
17,No,C: Possible Injury,White,Male,Unknown
23,No,C: Possible Injury,White,Male,40 - 45  MPH
44,No,O: No Injury,White,Male,40 - 45  MPH
32,No,C: Possible Injury,Hispanic,Male,30 - 35  MPH
61,No,C: Possible Injury,Black,Male,30 - 35  MPH
17,No,O: No Injury,White,Female,30 - 35  MPH
25,No,K: Killed,White,Male,50 - 55  MPH
14,No,C: Possible Injury,White,Male,20 - 25  MPH
28,"Yes-Alcohol, impairment suspected",C: Possible Injury,Black,Female,50 - 55  MPH
26,No,C: Possible Injury,Black,Female,Unknown
29,No,C: Possible Injury,White,Male,30 - 35  MPH
58,No,C: Possible Injury,Black,Male,40 - 45  MPH
21,No,O: No Injury,White,Male,20 - 25  MPH
14,No,C: Possible Injury,White,Male,5 - 15 MPH
18,No,C: Possible Injury,Black,Male,30 - 35  MPH
72,No,C: Possible Injury,White,Male,30 - 35  MPH
56,No,C: Possible Injury,Black,Male,30 - 35  MPH
50,No,A: Suspected Serious Injury,Black,Male,50 - 55  MPH
24,No,C: Possible Injury,Black,Male,20 - 25  MPH
19,"Yes-Alcohol, impairment suspected",C: Possible Injury,White,Male,30 - 35  MPH
14,No,C: Possible Injury,Black,Male,30 - 35  MPH
12,Unknown,K: Killed,White,Female,30 - 35  MPH
45,No,C: Possible Injury,Black,Female,30 - 35  MPH
17,No,C: Possible Injury,White,Female,20 - 25  MPH
18,No,C: Possible Injury,White,Male,30 - 35  MPH
50,No,C: Possible Injury,Black,Male,30 - 35  MPH
19,No,C: Possible Injury,White,Male,20 - 25  MPH
14,No,O: No Injury,Black,Male,40 - 45  MPH
46,No,C: Possible Injury,White,Male,30 - 35  MPH
31,No,C: Possible Injury,White,Female,30 - 35  MPH
58,No,C: Possible Injury,White,Female,20 - 25  MPH
7,No,C: Possible Injury,Hispanic,Female,20 - 25  MPH
24,No,C: Possible Injury,Black,Male,30 - 35  MPH
47,No,C: Possible Injury,Black,Male,30 - 35  MPH
36,No,C: Possible Injury,White,Male,50 - 55  MPH
27,No,C: Possible Injury,White,Male,30 - 35  MPH
56,No,A: Suspected Serious Injury,Black,Male,50 - 55  MPH
47,No,A: Suspected Serious Injury,Black,Male,40 - 45  MPH
41,No,O: No Injury,White,Male,50 - 55  MPH
22,No,C: Possible Injury,White,Male,Unknown
55,No,O: No Injury,Black,Male,30 - 35  MPH
60,No,C: Possible Injury,Hispanic,Male,40 - 45  MPH
26,Unknown,Unknown Injury,Unknown/Missing,Unknown,20 - 25  MPH
19,No,C: Possible Injury,White,Female,20 - 25  MPH
59,No,Unknown Injury,Black,Male,40 - 45  MPH
12,No,Unknown Injury,Unknown/Missing,Unknown,30 - 35  MPH
19,No,C: Possible Injury,Black,Male,40 - 45  MPH
56,"Yes-Alcohol, impairment suspected",K: Killed,Hispanic,Male,40 - 45  MPH
35,No,O: No Injury,White,Male,20 - 25  MPH
27,No,O: No Injury,Hispanic,Male,40 - 45  MPH
999,Missing,Unknown Injury,Unknown/Missing,Unknown,20 - 25  MPH
45,No,Unknown Injury,Black,Male,20 - 25  MPH
26,No,C: Possible Injury,Black,Male,30 - 35  MPH
27,No,O: No Injury,White,Male,30 - 35  MPH
26,No,C: Possible Injury,Black,Male,Unknown
66,No,O: No Injury,White,Male,30 - 35  MPH
3,No,O: No Injury,Black,Male,5 - 15 MPH
22,No,C: Possible Injury,White,Male,50 - 55  MPH
46,No,A: Suspected Serious Injury,Black,Male,30 - 35  MPH
999,Missing,Unknown Injury,Unknown/Missing,Unknown,30 - 35  MPH
15,No,C: Possible Injury,White,Male,30 - 35  MPH
62,No,C: Possible Injury,White,Female,30 - 35  MPH
25,No,C: Possible Injury,Black,Male,30 - 35  MPH
27,No,C: Possible Injury,White,Male,40 - 45  MPH
20,No,C: Possible Injury,Asian,Female,20 - 25  MPH
28,No,C: Possible Injury,White,Male,50 - 55  MPH
12,No,C: Possible Injury,White,Male,30 - 35  MPH
22,Unknown,A: Suspected Serious Injury,White,Male,30 - 35  MPH
29,No,O: No Injury,White,Male,30 - 35  MPH
56,No,C: Possible Injury,White,Male,30 - 35  MPH
19,No,C: Possible Injury,Black,Male,Unknown
47,"Yes-Alcohol, impairment suspected",K: Killed,White,Male,50 - 55  MPH
62,No,C: Possible Injury,White,Male,20 - 25  MPH
7,No,C: Possible Injury,Black,Male,30 - 35  MPH
53,No,C: Possible Injury,Black,Male,30 - 35  MPH
66,No,C: Possible Injury,Black,Male,40 - 45  MPH
19,No,C: Possible Injury,White,Male,20 - 25  MPH
51,No,K: Killed,Hispanic,Male,50 - 55  MPH
27,No,C: Possible Injury,White,Male,50 - 55  MPH
7,No,C: Possible Injury,Black,Male,20 - 25  MPH
36,No,C: Possible Injury,Black,Male,40 - 45  MPH
78,No,A: Suspected Serious Injury,White,Male,30 - 35  MPH
47,"Yes-Alcohol, impairment suspected",K: Killed,Asian,Male,40 - 45  MPH
50,No,C: Possible Injury,White,Male,40 - 45  MPH
44,No,O: No Injury,White,Male,30 - 35  MPH
20,No,Unknown Injury,Unknown/Missing,Unknown,30 - 35  MPH
7,No,A: Suspected Serious Injury,Black,Male,30 - 35  MPH
27,No,C: Possible Injury,Black,Male,30 - 35  MPH
43,No,C: Possible Injury,White,Female,40 - 45  MPH
51,No,C: Possible Injury,White,Male,40 - 45  MPH
15,No,C: Possible Injury,Black,Male,5 - 15 MPH
43,"Yes-Alcohol, impairment suspected",C: Possible Injury,White,Male,20 - 25  MPH
23,No,Unknown Injury,Unknown/Missing,Unknown,30 - 35  MPH
20,No,O: No Injury,White,Female,Unknown
999,No,Unknown Injury,Unknown/Missing,Unknown,20 - 25  MPH
50,No,C: Possible Injury,White,Female,30 - 35  MPH
27,"Yes-Alcohol, impairment suspected",C: Possible Injury,White,Male,50 - 55  MPH
15,No,C: Possible Injury,White,Male,50 - 55  MPH
12,No,C: Possible Injury,White,Male,30 - 35  MPH
76,No,C: Possible Injury,White,Male,5 - 15 MPH
35,No,A: Suspected Serious Injury,Hispanic,Female,50 - 55  MPH
53,No,C: Possible Injury,White,Female,30 - 35  MPH
61,Unknown,K: Killed,Hispanic,Male,60 - 75 MPH
82,No,A: Suspected Serious Injury,White,Male,40 - 45  MPH
31,No,C: Possible Injury,White,Male,30 - 35  MPH
14,No,A: Suspected Serious Injury,Black,Male,20 - 25  MPH
33,No,C: Possible Injury,White,Male,20 - 25  MPH
70,No,A: Suspected Serious Injury,White,Male,50 - 55  MPH
69,Unknown,C: Possible Injury,Black,Male,30 - 35  MPH
44,No,C: Possible Injury,Black,Male,Unknown
22,No,O: No Injury,Black,Male,40 - 45  MPH
22,No,O: No Injury,White,Female,30 - 35  MPH
32,No,C: Possible Injury,Hispanic,Male,30 - 35  MPH
29,No,C: Possible Injury,White,Female,30 - 35  MPH
69,No,C: Possible Injury,Black,Male,40 - 45  MPH
28,No,Unknown Injury,White,Male,30 - 35  MPH
14,No,C: Possible Injury,White,Male,30 - 35  MPH
35,No,O: No Injury,White,Male,5 - 15 MPH
13,No,C: Possible Injury,White,Male,20 - 25  MPH
29,No,O: No Injury,White,Male,30 - 35  MPH
22,No,Unknown Injury,White,Male,Unknown
36,No,C: Possible Injury,Black,Male,30 - 35  MPH
24,No,C: Possible Injury,White,Male,30 - 35  MPH
12,No,C: Possible Injury,Hispanic,Male,30 - 35  MPH
16,No,C: Possible Injury,Black,Male,5 - 15 MPH
7,No,B: Suspected Minor Injury,Black,Male,20 - 25  MPH
14,No,C: Possible Injury,Black,Male,40 - 45  MPH
22,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
46,Missing,B: Suspected Minor Injury,White,Male,20 - 25  MPH
24,Missing,B: Suspected Minor Injury,White,Female,40 - 45  MPH
19,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
17,No,C: Possible Injury,White,Male,20 - 25  MPH
41,Missing,C: Possible Injury,Black,Male,40 - 45  MPH
32,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
999,Missing,Unknown Injury,Unknown/Missing,Unknown,20 - 25  MPH
29,No,O: No Injury,White,Male,5 - 15 MPH
28,No,B: Suspected Minor Injury,Asian,Male,50 - 55  MPH
34,No,C: Possible Injury,White,Male,Unknown
56,No,B: Suspected Minor Injury,White,Male,20 - 25  MPH
42,"Yes-Alcohol, impairment suspected",O: No Injury,Black,Male,30 - 35  MPH
37,No,O: No Injury,White,Male,30 - 35  MPH
11,No,O: No Injury,White,Male,30 - 35  MPH
40,"Yes-Alcohol, impairment detected",B: Suspected Minor Injury,White,Female,20 - 25  MPH
8,No,C: Possible Injury,Black,Male,20 - 25  MPH
50,No,C: Possible Injury,White,Male,40 - 45  MPH
8,No,B: Suspected Minor Injury,Black,Male,20 - 25  MPH
68,No,C: Possible Injury,White,Male,40 - 45  MPH
19,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
22,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
12,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
52,No,B: Suspected Minor Injury,White,Male,5 - 15 MPH
28,No,O: No Injury,Other,Male,30 - 35  MPH
46,No,A: Suspected Serious Injury,White,Female,30 - 35  MPH
48,No,C: Possible Injury,White,Male,5 - 15 MPH
21,No,O: No Injury,White,Female,20 - 25  MPH
19,No,O: No Injury,White,Male,Unknown
47,Unknown,K: Killed,White,Male,50 - 55  MPH
59,"Yes-Alcohol, impairment suspected",A: Suspected Serious Injury,White,Male,30 - 35  MPH
30,No,O: No Injury,White,Male,20 - 25  MPH
52,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
11,Missing,C: Possible Injury,Black,Male,30 - 35  MPH
53,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
28,Missing,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
63,No,C: Possible Injury,Black,Male,30 - 35  MPH
87,No,B: Suspected Minor Injury,Hispanic,Male,40 - 45  MPH
46,No,B: Suspected Minor Injury,White,Male,40 - 45  MPH
20,No,C: Possible Injury,White,Male,30 - 35  MPH
40,Missing,C: Possible Injury,Black,Female,20 - 25  MPH
37,No,B: Suspected Minor Injury,Black,Male,60 - 75 MPH
55,"Yes-Alcohol, impairment suspected",A: Suspected Serious Injury,White,Male,20 - 25  MPH
13,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
41,No,A: Suspected Serious Injury,White,Male,40 - 45  MPH
12,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
57,No,O: No Injury,Black,Male,20 - 25  MPH
19,No,B: Suspected Minor Injury,White,Female,30 - 35  MPH
61,No,A: Suspected Serious Injury,Black,Female,50 - 55  MPH
38,"Yes-Alcohol, impairment suspected",A: Suspected Serious Injury,Black,Male,20 - 25  MPH
999,Missing,Unknown Injury,Unknown/Missing,Unknown,40 - 45  MPH
41,Missing,C: Possible Injury,Black,Male,20 - 25  MPH
25,No,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
20,No,B: Suspected Minor Injury,White,Male,30 - 35  MPH
47,No,A: Suspected Serious Injury,White,Male,30 - 35  MPH
43,No,B: Suspected Minor Injury,Hispanic,Male,30 - 35  MPH
13,No,O: No Injury,Black,Male,50 - 55  MPH
28,No,C: Possible Injury,White,Female,20 - 25  MPH
28,No,O: No Injury,Black,Female,30 - 35  MPH
57,Missing,C: Possible Injury,White,Male,40 - 45  MPH
20,Missing,B: Suspected Minor Injury,White,Male,30 - 35  MPH
10,.,A: Suspected Serious Injury,White,Male,50 - 55  MPH
18,No,C: Possible Injury,Black,Female,30 - 35  MPH
10,.,Unknown Injury,Black,Male,30 - 35  MPH
18,.,C: Possible Injury,White,Male,Unknown
22,.,C: Possible Injury,White,Male,40 - 45  MPH
40,.,C: Possible Injury,Hispanic,Male,50 - 55  MPH
32,.,O: No Injury,Black,Male,20 - 25  MPH
31,.,B: Suspected Minor Injury,Hispanic,Male,Unknown
30,.,A: Suspected Serious Injury,Black,Male,30 - 35  MPH
12,.,A: Suspected Serious Injury,Black,Male,20 - 25  MPH
54,.,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
6,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
70+,.,O: No Injury,Black,Male,30 - 35  MPH
34,.,C: Possible Injury,Native American,Male,50 - 55  MPH
13,.,B: Suspected Minor Injury,Black,Female,20 - 25  MPH
23,.,C: Possible Injury,Black,Male,40 - 45  MPH
35,.,B: Suspected Minor Injury,White,Male,40 - 45  MPH
15,.,C: Possible Injury,Black,Male,40 - 45  MPH
42,.,C: Possible Injury,Hispanic,Male,40 - 45  MPH
52,.,B: Suspected Minor Injury,Black,Male,50 - 55  MPH
47,.,B: Suspected Minor Injury,White,Male,50 - 55  MPH
54,.,C: Possible Injury,Black,Male,30 - 35  MPH
9,.,O: No Injury,Black,Male,30 - 35  MPH
13,.,C: Possible Injury,Black,Male,30 - 35  MPH
48,.,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
54,.,C: Possible Injury,White,Male,40 - 45  MPH
44,.,O: No Injury,White,Male,30 - 35  MPH
8,.,B: Suspected Minor Injury,Hispanic,Male,30 - 35  MPH
51,.,C: Possible Injury,Black,Male,5 - 15 MPH
39,.,A: Suspected Serious Injury,White,Male,40 - 45  MPH
28,.,B: Suspected Minor Injury,White,Male,20 - 25  MPH
999,.,Unknown Injury,Unknown/Missing,Unknown,50 - 55  MPH
29,.,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
24,.,B: Suspected Minor Injury,White,Male,40 - 45  MPH
48,.,A: Suspected Serious Injury,White,Male,40 - 45  MPH
23,.,B: Suspected Minor Injury,White,Male,Unknown
20,.,O: No Injury,White,Male,30 - 35  MPH
20,.,A: Suspected Serious Injury,White,Male,40 - 45  MPH
12,.,B: Suspected Minor Injury,Black,Female,30 - 35  MPH
20,.,C: Possible Injury,White,Male,40 - 45  MPH
53,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
35,.,A: Suspected Serious Injury,Black,Male,50 - 55  MPH
41,.,C: Possible Injury,White,Female,30 - 35  MPH
8,.,C: Possible Injury,Black,Female,40 - 45  MPH
8,.,B: Suspected Minor Injury,White,Female,20 - 25  MPH
7,.,C: Possible Injury,Hispanic,Male,30 - 35  MPH
5,.,C: Possible Injury,Black,Male,20 - 25  MPH
17,.,C: Possible Injury,Black,Male,Unknown
11,.,O: No Injury,Black,Male,30 - 35  MPH
13,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
8,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
31,.,A: Suspected Serious Injury,Hispanic,Female,40 - 45  MPH
12,.,B: Suspected Minor Injury,Black,Male,20 - 25  MPH
60,.,A: Suspected Serious Injury,White,Male,40 - 45  MPH
19,.,B: Suspected Minor Injury,White,Male,Unknown
49,.,K: Killed,White,Female,30 - 35  MPH
20,.,A: Suspected Serious Injury,White,Male,40 - 45  MPH
34,.,C: Possible Injury,Asian,Male,20 - 25  MPH
20,.,B: Suspected Minor Injury,White,Female,5 - 15 MPH
20,.,C: Possible Injury,White,Male,30 - 35  MPH
52,.,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
18,.,O: No Injury,Black,Male,30 - 35  MPH
33,.,B: Suspected Minor Injury,Hispanic,Female,30 - 35  MPH
14,.,B: Suspected Minor Injury,Black,Male,50 - 55  MPH
18,.,B: Suspected Minor Injury,Black,Female,20 - 25  MPH
37,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
38,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
7,.,B: Suspected Minor Injury,Black,Female,5 - 15 MPH
999,.,C: Possible Injury,White,Male,20 - 25  MPH
999,.,Unknown Injury,Unknown/Missing,Unknown,20 - 25  MPH
58,.,K: Killed,White,Male,30 - 35  MPH
9,.,A: Suspected Serious Injury,White,Male,5 - 15 MPH
12,.,C: Possible Injury,Black,Male,30 - 35  MPH
13,.,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
53,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
10,.,C: Possible Injury,Native American,Male,30 - 35  MPH
54,.,O: No Injury,Black,Male,20 - 25  MPH
34,.,B: Suspected Minor Injury,White,Male,50 - 55  MPH
9,.,B: Suspected Minor Injury,Black,Male,30 - 35  MPH
21,.,K: Killed,Black,Male,40 - 45  MPH
63,.,C: Possible Injury,Native American,Male,50 - 55  MPH
27,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
13,.,C: Possible Injury,Black,Male,20 - 25  MPH
50,.,B: Suspected Minor Injury,White,Male,50 - 55  MPH
17,.,B: Suspected Minor Injury,White,Male,40 - 45  MPH
16,.,C: Possible Injury,White,Male,40 - 45  MPH
18,.,C: Possible Injury,Black,Male,40 - 45  MPH
41,.,B: Suspected Minor Injury,Black,Male,50 - 55  MPH
52,.,B: Suspected Minor Injury,Black,Male,40 - 45  MPH
37,.,A: Suspected Serious Injury,Other,Female,50 - 55  MPH
22,.,B: Suspected Minor Injury,Black,Female,30 - 35  MPH
6,.,O: No Injury,Black,Male,20 - 25  MPH
18,.,C: Possible Injury,White,Female,40 - 45  MPH
53,.,A: Suspected Serious Injury,White,Male,50 - 55  MPH
24,.,B: Suspected Minor Injury,White,Male,40 - 45  MPH
14,.,C: Possible Injury,Black,Male,30 - 35  MPH
21,.,B: Suspected Minor Injury,White,Female,50 - 55  MPH
58,.,O: No Injury,Black,Male,30 - 35  MPH
25,.,C: Possible Injury,Black,Male,40 - 45  MPH
18,.,C: Possible Injury,White,Male,40 - 45  MPH
49,.,Unknown Injury,Native American,Male,30 - 35  MPH
14,.,C: Possible Injury,White,Male,20 - 25  MPH
13,.,C: Possible Injury,White,Female,20 - 25  MPH
13,.,B: Suspected Minor Injury,White,Female,40 - 45  MPH
13,.,C: Possible Injury,White,Male,30 - 35  MPH
12,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
17,.,B: Suspected Minor Injury,White,Male,30 - 35  MPH
52,.,B: Suspected Minor Injury,White,Male,5 - 15 MPH
17,.,C: Possible Injury,White,Female,40 - 45  MPH
29,.,C: Possible Injury,Other,Male,30 - 35  MPH
15,.,C: Possible Injury,Asian,Male,30 - 35  MPH
